Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
13176	-2106.188	-2256.779	150.5909	0.183813	0.0150572	0.0684029	0.0759562	0.031457	0.137783	0.137564	0.0119707	0.000101587	0.0465454	0.0197903	0.163731	0.0777637	0.153257	0.012333	0.103486	0.291262	0.0208525	0.00536788	0.102203	0.158375	0.0471831	0.0159346	0.0136544	0.000892307	0.00730993	0.000221171	0.0091238	0.0174689	0.00312443	0.000746167	0.00283881	0.0114337	0.0350629	0.0132487	0.0144857	0.0220793	0.0174656	0.00484244	0.029268	0.0152877	0.00859097	0.0238742	0.0246695	0.0356755	0.0212454	0.101826	0.0546892	0.00129269	0.007901	0.177878	0.066912	0.00665321	0.00274568	0.106401	0.007826	0.0503803	0.0421482	0.0218464	0.0421408	0.203205	0.00932001	0.030419	0.00909831	0.0396931	0.0306655	0.146474	0.0825894	0.0322077	0.00616341	0.0272168	0.0116052	0.00246925	0.0110328	0.0892824	0.0318744	0.00881476	0.0316845	0.0258643	0.0307543	0.000967528	0.0317271	0.00415168	0.0475405	0.105154	0.00776087	0.0116255	0.0597358	0.0270822	0.0126794	0.0300257	0.4170036	1.582996	0.204018	0.460599	0.785169	1.27361	2.17108	4.90153	1.149352	3.796122	0.0448069	0.0036704	0.0166742	0.0185154	0.00766809	0.0335866	0.0335332	0.00291803	2.47633e-05	0.0113461	0.00482418	0.0399118	0.018956	0.0373586	0.00300634	0.0252261	0.0709994	0.0050831	0.0013085	0.0249135	0.0386063	0.0115015	0.00388429	0.00332846	0.000217513	0.0017819	5.39137e-05	0.00222406	0.00425829	0.000761625	0.000181889	0.000692	0.00278713	0.00854708	0.00322957	0.0035311	0.00538214	0.0042575	0.00118041	0.00713448	0.00372659	0.00209417	0.00581967	0.00601354	0.00869642	0.00517886	0.0248215	0.0133313	0.000315111	0.00192598	0.0433602	0.0163108	0.00162181	0.0006693	0.0259367	0.0019077	0.0122809	0.0102742	0.00532536	0.0102724	0.0495341	0.00227188	0.00741505	0.00221784	0.00967577	0.00747515	0.035705	0.0201324	0.00785109	0.00150242	0.00663448	0.00282893	0.000601916	0.0026894	0.0217639	0.00776983	0.00214872	0.00772355	0.00630479	0.00749681	0.000235849	0.00773394	0.00101203	0.0115887	0.0256327	0.00189182	0.00283387	0.0145614	0.00660167	0.00309077	0.0073192	0.678596	0.321404	0.678596	4.102324
13212	-2099.075	-2251.388	152.3127	0.183676	0.046187	0.00927032	0.10699	0.0337867	0.0512964	0.105032	0.00373229	0.000520821	0.0586817	0.0104497	0.0526959	0.0957447	0.164573	0.0574313	0.13934	0.137233	0.0446494	0.00494056	0.0358291	0.140227	0.0226963	0.00491762	0.00736444	0.00676585	0.00394203	0.00216399	0.018999	0.00605358	0.00381103	0.000420909	0.00595409	0.00251898	0.0247352	0.0206232	0.0116157	0.0090906	0.00624636	0.0161952	0.0175563	0.0219423	0.0150705	0.0259775	0.0177273	0.0232403	0.0246966	0.0839022	0.0543554	0.00215997	0.00970523	0.093358	0.0389951	0.00709864	0.00014032	0.0100291	0.010506	0.0273449	0.010611	0.00399194	0.0355532	0.0702073	0.0110306	0.0134542	0.000634291	0.087303	0.0235647	0.0684224	0.00889303	0.044432	0.00848282	0.0168432	0.00260423	0.00610641	0.00586711	0.0725419	0.0472197	0.00444645	0.0267237	0.014626	0.012338	9.45027e-05	0.0244001	0.00539649	0.0678696	0.0912478	0.0079126	0.00765507	0.00214802	0.0345609	0.00686255	0.0185173	0.4105843	1.589416	0.168297	0.419329	0.762508	1.31146	2.38476	5.94188	1.288528	3.871107	0.0611688	0.0153815	0.00308726	0.0356304	0.0112518	0.017083	0.0349782	0.00124295	0.000173447	0.0195425	0.00348003	0.0175491	0.0318855	0.0548071	0.0191261	0.0464037	0.0457022	0.0148694	0.00164533	0.011932	0.0466993	0.00755846	0.0016377	0.00245255	0.0022532	0.0013128	0.000720665	0.00632715	0.002016	0.00126917	0.000140174	0.00198287	0.000838885	0.00823748	0.00686806	0.00386834	0.00302741	0.0020802	0.00539343	0.0058467	0.00730736	0.00501886	0.00865119	0.00590366	0.00773964	0.00822463	0.0279416	0.0181018	0.000719327	0.00323209	0.0310906	0.0129864	0.00236403	4.67304e-05	0.00333996	0.00349879	0.00910658	0.00353375	0.00132942	0.0118402	0.0233809	0.00367347	0.00448061	0.000211235	0.0290742	0.00784767	0.0227864	0.00296161	0.014797	0.002825	0.00560924	0.000867275	0.00203359	0.0019539	0.0241583	0.0157254	0.00148079	0.0088997	0.00487084	0.00410888	3.14719e-05	0.00812588	0.00179717	0.0226023	0.0303879	0.0026351	0.00254934	0.000715348	0.0115097	0.00228541	0.00616673	0.68521	0.31479	0.6852097	3.002768
13248	-2116.577	-2266.613	150.0354	0.419738	0.036974	0.0555452	0.0495709	0.118522	0.0759098	0.0335208	0.00777197	0.00775381	0.134093	0.0853947	0.113349	0.0791429	0.102821	0.0710654	0.15163	0.127817	0.0238535	0.00461442	0.0922643	0.205207	0.0518704	0.00917587	0.0155962	0.0328043	0.00605929	0.00182824	0.00124061	0.00289353	0.00505436	0.0124094	0.0201758	0.000689542	0.0423841	0.0356913	0.0376421	0.0130296	0.0134956	0.0205545	0.0295533	0.0153498	0.0182817	0.0431254	0.075746	0.0340058	0.0159084	0.186827	0.0110682	0.0300519	0.0114404	0.088473	0.00767404	0.00686079	0.00988454	0.00498509	0.195799	0.00281165	0.00397056	0.0125343	0.0017241	0.0466396	0.0118743	0.0450221	0.0333695	0.106254	0.0153344	0.0300656	0.00747388	0.00216555	0.042643	0.0129994	0.00819899	0.0446925	0.00471635	0.208617	0.0502068	0.00871462	0.00414329	0.106962	0.0345847	0.0325292	0.0378664	0.0540825	0.0081212	0.000157379	0.00170922	0.0362812	0.000616505	0.0127958	0.13494	0.0270761	0.3228649	1.677135	0.275184	0.53297	0.821744	1.21692	1.87628	3.63393	0.9329869	5.194541	0.0977026	0.00860644	0.0129293	0.0115386	0.0275883	0.0176695	0.00780265	0.00180908	0.00180486	0.0312129	0.0198774	0.0263844	0.0184221	0.0239336	0.0165419	0.0352949	0.0297519	0.00555238	0.0010741	0.0214764	0.0477662	0.0120739	0.00213587	0.00363033	0.00763588	0.00141042	0.000425561	0.000288777	0.000673528	0.0011765	0.00288854	0.00469632	0.000160505	0.00986576	0.00830787	0.00876196	0.0030329	0.00314137	0.00478448	0.00687913	0.00357297	0.00425545	0.0100383	0.0176314	0.00791555	0.00370301	0.0434878	0.00257634	0.0069952	0.00266297	0.0205939	0.00178629	0.00159699	0.00230083	0.00116038	0.0455762	0.000654468	0.000924229	0.00291762	0.000401319	0.0108563	0.00276399	0.0104798	0.00776743	0.0247328	0.00356939	0.00699839	0.0017397	0.000504076	0.00992604	0.00302588	0.00190848	0.0104031	0.00109783	0.0485598	0.0116866	0.00202851	0.000964434	0.0248975	0.00805029	0.00757183	0.00881417	0.0125888	0.00189038	3.66333e-05	0.000397856	0.00844519	0.000143504	0.00297847	0.03141	0.00630251	0.785056	0.214944	0.7850561	4.29608
13284	-2102.319	-2254.128	151.8096	0.219137	0.0244364	0.0413583	0.0221519	0.0654039	0.0533051	0.0844799	0.00356817	0.00425362	0.0583967	0.0203356	0.0836186	0.0204958	0.142321	0.0325299	0.0681565	0.113302	0.0343971	0.000624239	0.0599665	0.0975252	0.0498271	0.000356436	0.00775824	0.00633108	0.00105713	0.0060274	0.00239029	0.00713949	2.74734e-05	0.00132441	0.00890526	0.00556937	0.0104708	0.0354522	0.00740206	0.0241865	0.00672855	0.00581319	0.0249201	0.0237594	0.00559571	0.0300248	0.042781	0.0228665	0.0238484	0.124332	0.0766865	0.00870651	0.0158462	0.0985264	0.000664739	0.0238165	0.000134116	0.0183816	0.0255756	0.0204145	0.028822	0.00109683	0.0569433	0.0637932	0.00459857	0.0105746	0.00309775	0.0141263	0.044815	0.127214	0.0504508	0.0502594	0.000423453	0.0141635	0.00404552	0.00656918	0.00215836	0.0282684	0.00807196	0.00767028	0.00511956	0.00448792	0.0144028	0.000121717	0.00389292	0.00766581	0.001798	0.137716	0.0394066	0.00385426	0.0147632	0.0324518	0.00907052	0.0086102	0.2830805	1.716919	0.135501	0.377264	0.737771	1.35543	2.65066	7.38003	1.445254	6.065127	0.077326	0.00862277	0.014594	0.00781667	0.0230788	0.0188096	0.0298101	0.00125909	0.00150096	0.0206062	0.00717576	0.0295062	0.00723228	0.0502203	0.0114787	0.0240501	0.0399803	0.0121376	0.000220273	0.0211601	0.0344134	0.0175823	0.000125774	0.00273762	0.00223402	0.000373024	0.00212687	0.000843454	0.00251928	9.69444e-06	0.000467339	0.00314237	0.00196524	0.00369479	0.0125099	0.00261194	0.00853462	0.00237428	0.00205128	0.00879348	0.00838388	0.00197454	0.0105947	0.015096	0.00806882	0.00841529	0.0438726	0.0270601	0.00307223	0.00559158	0.0347666	0.000234564	0.00840403	4.73249e-05	0.00648623	0.00902475	0.0072036	0.0101703	0.000387033	0.0200934	0.0225105	0.00162268	0.00373144	0.00109309	0.00498468	0.0158137	0.0448897	0.0178024	0.0177349	0.000149422	0.00499781	0.00142753	0.00231804	0.000761612	0.00997495	0.00284832	0.00270658	0.00180652	0.00158363	0.00508227	4.29497e-05	0.00137368	0.00270501	0.000634453	0.0485953	0.0139053	0.00136004	0.00520944	0.0114511	0.00320068	0.00303825	0.743205	0.256795	0.7432049	2.833935
13320	-2089.369	-2242.333	152.9644	0.206191	0.0129322	0.0130185	0.0217449	0.0320354	0.0555178	0.0400621	0.000909199	0.00602816	0.034628	0.0295708	0.0720256	0.0502364	0.0691462	0.0551608	0.0637454	0.0531779	0.0288553	0.00144206	0.021853	0.166456	0.0116061	0.00260756	0.00352527	0.0106836	0.00547136	0.00376808	0.00617574	0.00415128	6.8045e-06	0.00261818	0.00496092	0.00365415	0.0184758	0.0220655	0.0121904	0.00931158	0.00310443	0.00938231	0.010277	0.0280139	0.00512526	0.0162807	0.0286885	0.0103899	0.0134978	0.0699165	0.00752	0.00152324	0.00170188	0.138968	0.0197564	0.0142023	0.00011541	0.0160914	0.0127487	0.00829628	0.00877749	0.00318399	0.0342467	0.0229868	0.00372787	0.0141263	0.00630048	0.0115365	0.00556495	0.0548664	0.0389921	0.0182502	0.000870157	0.00218479	0.00401454	0.0137463	0.00241026	0.0326258	0.00845006	0.000649645	0.00948654	0.00654629	0.0285789	0.000491945	0.0146986	0.00133128	0.0126102	0.0732527	0.00954723	0.00185214	0.0256022	0.0364487	0.0105057	0.00287971	0.2828996	1.7171	0.131256	0.371454	0.734206	1.36201	2.69213	7.61869	1.468267	6.069647	0.0985169	0.00617892	0.00622016	0.0103896	0.0153063	0.026526	0.0191414	0.00043441	0.00288022	0.0165451	0.0141288	0.0344134	0.0240026	0.0330376	0.0263555	0.0304571	0.0254081	0.0137869	0.000689007	0.0104412	0.0795318	0.00554534	0.00124588	0.00168435	0.00510454	0.00261418	0.00180036	0.00295073	0.00198346	3.25115e-06	0.00125095	0.0023703	0.00174593	0.00882764	0.0105428	0.00582451	0.00444901	0.00148328	0.00448281	0.00491028	0.0133849	0.00244882	0.0077788	0.0137072	0.00496424	0.00644919	0.0334057	0.00359301	0.000727793	0.000813147	0.066398	0.00943949	0.00678579	5.51421e-05	0.00768837	0.00609127	0.00396391	0.00419383	0.00152129	0.0163629	0.0109829	0.00178115	0.00674946	0.00301033	0.00551209	0.0026589	0.0262148	0.0186302	0.00871985	0.000415756	0.00104388	0.00191812	0.00656791	0.00115161	0.0155884	0.00403739	0.000310396	0.00453261	0.00312778	0.0136548	0.000235048	0.00702289	0.000636079	0.00602508	0.0349997	0.00456161	0.000884943	0.0122326	0.017415	0.00501954	0.00137591	0.724031	0.275969	0.7240307	2.092953
13356	-2102.805	-2255.368	152.5626	0.118663	0.00530116	0.0237557	0.024649	0.0384414	0.0822062	0.0525899	0.00830561	0.000102204	0.0399562	0.0138008	0.0893829	0.0964974	0.148923	0.0666364	0.092392	0.0763581	0.0240591	0.00075701	0.0353884	0.16256	0.070204	0.00675059	7.17085e-05	0.00371272	0.00219451	0.00207141	0.00284069	0.000329366	0.000115453	0.00390955	0.00113354	0.0069383	0.0423361	0.00902733	0.0160596	0.014462	0.0160671	0.0146459	0.0149182	0.0279004	0.00144103	0.0309825	0.0337884	0.0282065	0.0128203	0.0822775	0.0274299	0.00614442	0.00939078	0.0960013	0.0190209	0.0218756	0.00236997	0.0375853	0.0102498	0.00339118	0.00269817	0.00945357	0.0122563	0.0276684	0.0043515	0.0100458	0.00709974	0.0306929	0.0225762	0.0809889	0.046304	0.0469263	0.00329869	0.00431111	0.00468026	0.0209679	0.000853423	0.0429075	0.0577595	0.000460023	0.00392152	0.0110242	0.0285788	0.0027815	0.0136606	0.00644184	0.0352883	0.0974358	0.00610969	0.00453631	0.0169135	0.0177752	0.00328484	0.0285454	0.357761	1.642239	0.128908	0.368197	0.732192	1.36576	2.71594	7.7575	1.481322	4.590324	0.0457808	0.00204521	0.00916507	0.00950968	0.0148308	0.0317155	0.0202894	0.00320434	3.94309e-05	0.0154153	0.00532442	0.0344843	0.0372291	0.0574552	0.0257086	0.0356452	0.0294593	0.00928212	0.000292058	0.013653	0.0627165	0.027085	0.00260441	2.76654e-05	0.00143238	0.000846651	0.00079916	0.00109595	0.000127071	4.45423e-05	0.00150832	0.000437326	0.00267683	0.0163334	0.00348278	0.00619588	0.00557952	0.00619875	0.00565045	0.00575549	0.0107641	0.000555956	0.0119532	0.0130357	0.0108822	0.00494614	0.031743	0.0105826	0.00237054	0.003623	0.0370377	0.00733834	0.00843969	0.000914345	0.0145006	0.00395441	0.00130833	0.00104096	0.00364723	0.00472853	0.0106746	0.00167883	0.00387571	0.00273911	0.0118415	0.00871	0.0312459	0.0178643	0.0181044	0.00127265	0.00166324	0.00180566	0.00808949	0.000329254	0.0165539	0.0222839	0.000177479	0.00151294	0.00425317	0.0110258	0.00107312	0.00527032	0.00248529	0.0136144	0.0375912	0.00235715	0.00175013	0.0065253	0.00685776	0.0012673	0.0110129	0.67567	0.32433	0.6756698	2.591988
13392	-2092.632	-2245.861	153.2289	0.114085	0.01121	0.0203995	0.00351721	0.0497734	0.0357163	0.0581893	0.00821579	0.00058607	0.0119626	0.0245704	0.0435383	0.0332245	0.0596282	0.0417241	0.0527009	0.071327	0.0134314	0.00157975	0.017816	0.159964	0.0157689	0.0062099	0.00127264	0.002566	0.000741572	0.00115094	0.000876064	0.0025269	0.00349974	0.00240681	0.00457749	0.0023318	0.00988236	0.00722436	0.00761895	0.00919354	0.00956542	0.00697548	0.00261466	0.016979	0.00246917	0.01207	0.0113429	0.0109628	0.00502611	0.0470469	0.0249067	0.00391884	0.00411719	0.0805006	0.00828534	0.00905129	0.00152156	0.00905152	0.00962243	0.0022759	0.0279318	0.00746422	0.0512794	0.0430314	0.00804269	0.0520362	0.000130657	0.0157051	0.0106579	0.060939	0.0214055	0.0339847	0.00414484	0.000631946	0.000987746	0.00873722	0.000628127	0.00881799	0.00417775	0.00244811	0.00262813	0.0121075	0.0173014	0.0032437	0.0238745	0.00435658	0.0288821	0.0842242	0.000665332	0.0128403	0.0288084	0.00483929	0.00336675	0.00372109	0.2951477	1.704852	0.0908396	0.310419	0.69422	1.44047	3.22145	11.0084	1.734396	5.776269	0.0639724	0.0062859	0.0114388	0.00197225	0.02791	0.0200276	0.0326292	0.00460693	0.000328634	0.00670791	0.0137776	0.0244137	0.0186304	0.033436	0.0233964	0.0295516	0.039996	0.00753156	0.000885833	0.00999016	0.0896986	0.00884229	0.00348215	0.000713624	0.00143886	0.00041583	0.000645382	0.000491245	0.00141693	0.00196245	0.0013496	0.00256679	0.00130753	0.00554145	0.00405099	0.00427226	0.0051552	0.00536372	0.00391144	0.00146615	0.00952082	0.00138456	0.00676816	0.00636041	0.00614732	0.00281835	0.0263811	0.0139662	0.00219746	0.00230868	0.04514	0.00464593	0.00507543	0.0008532	0.00507556	0.00539569	0.00127619	0.0156625	0.0041855	0.0287544	0.0241295	0.00450987	0.0291788	7.32647e-05	0.00880648	0.00597635	0.034171	0.0120029	0.0190566	0.00232418	0.000354358	0.00055387	0.00489932	0.000352217	0.00494461	0.00234264	0.00137276	0.0014737	0.00678915	0.00970159	0.00181888	0.0133874	0.00244291	0.0161954	0.047228	0.000373079	0.0072001	0.016154	0.00271359	0.00188787	0.00208657	0.706567	0.293433	0.7065668	1.783354
13428	-2086.498	-2238.171	151.6724	0.237061	0.0172569	0.0208006	0.00622873	0.0879127	0.129553	0.0353446	0.00971055	0.00289491	0.0826336	0.00233305	0.119815	0.0759872	0.106647	0.0661675	0.0512462	0.126946	0.0387571	0.00527792	0.00932853	0.112421	0.0233135	0.0117014	0.000641152	0.00447814	0.00398966	0.000993557	0.0136734	0.00849152	0.00345536	0.000320823	0.0022146	0.000743396	0.0316696	0.0220683	0.0123248	0.00399138	0.00537888	0.019919	0.0114692	0.0453515	0.000615641	0.0139699	0.0384407	0.014973	0.0336262	0.0862884	0.00949338	0.00556088	0.0203261	0.168554	0.0216978	0.0152594	0.0109519	0.05586	0.008406	0.00227979	0.0143612	0.00462238	0.0797279	0.0297227	0.00452658	0.0215979	0.000509937	0.054748	0.00182483	0.116876	0.0141606	0.133623	0.00494732	0.0180765	0.000594749	0.0127851	0.00412539	0.00969442	0.0295727	0.00365813	0.00198749	0.00892517	0.020397	0.000826563	0.0226164	0.00550598	0.0209207	0.136087	0.00387239	0.0212192	0.0329106	0.0291322	0.0112588	0.0325975	0.2944891	1.705511	0.144407	0.38916	0.744951	1.34237	2.56964	6.92489	1.399227	5.791422	0.079422	0.00578154	0.00696877	0.0020868	0.0294532	0.0434038	0.0118414	0.0032533	0.000969876	0.0276846	0.000781638	0.0401414	0.0254578	0.0357296	0.022168	0.0171689	0.0425305	0.0129847	0.00176825	0.00312532	0.037664	0.00781066	0.0039203	0.000214804	0.0015003	0.00133665	0.00033287	0.00458096	0.0028449	0.00115764	0.000107485	0.000741953	0.000249059	0.0106102	0.00739349	0.00412914	0.00133722	0.00180207	0.00667341	0.0038425	0.015194	0.000206257	0.00468032	0.0128787	0.00501637	0.0112657	0.028909	0.00318055	0.00186305	0.00680982	0.0564702	0.00726936	0.00511232	0.0036692	0.0187146	0.00281624	0.000763794	0.00481142	0.00154863	0.0267111	0.00995793	0.00151653	0.00723589	0.000170843	0.0183421	0.000611369	0.0391566	0.00474419	0.0447676	0.00165749	0.00605613	0.000199258	0.00428336	0.00138212	0.0032479	0.0099077	0.00122557	0.000665866	0.00299018	0.00683355	0.000276922	0.00757714	0.00184466	0.00700903	0.0455928	0.00129736	0.00710902	0.011026	0.00976009	0.003772	0.0109211	0.669787	0.330213	0.6697875	2.984826
13464	-2109.483	-2261.107	151.624	0.210761	0.0146067	0.0615746	0.1289	0.0830419	0.106838	0.0631109	0.000828286	0.00317893	0.047031	0.00511467	0.0682599	0.0848069	0.0665498	0.0754433	0.0636004	0.185693	0.0658497	0.0051695	0.0116403	0.126798	0.087625	0.010147	0.0089851	0.0254871	0.00540953	0.00215607	0.00633176	0.000977136	0.000892965	0.000377153	0.00273323	0.00727596	0.013984	0.0180329	0.0195466	0.0176748	0.0222985	0.0180514	0.0144782	0.0186417	0.00761751	0.0198648	0.0371915	0.0486451	0.0371884	0.166656	0.00331132	0.00691651	0.00265918	0.122618	0.0354691	0.0113391	0.00610714	0.0259834	0.00910517	0.0250694	0.028356	0.0127397	0.00968882	0.0565212	0.0160396	0.0738793	0.000744946	0.0603083	0.00155572	0.115568	0.00298413	0.0925636	0.00275904	0.0263714	0.000153931	0.027473	0.00075916	0.0152191	0.0112288	0.00320457	0.00301925	0.00728934	0.0193258	0.00427229	0.0124585	0.00435583	0.0446544	0.157449	0.0214891	0.0197907	0.0269539	0.0459179	0.0692516	0.0683497	0.4089859	1.591014	0.16885	0.420001	0.762889	1.31081	2.38095	5.92241	1.286154	3.890145	0.0618367	0.00428557	0.0180659	0.0378191	0.0243643	0.0313462	0.0185166	0.000243018	0.00093269	0.0137988	0.00150063	0.0200273	0.0248822	0.0195256	0.0221349	0.0186602	0.0544819	0.0193202	0.00151672	0.00341524	0.0372023	0.025709	0.00297711	0.00263621	0.00747787	0.00158715	0.000632588	0.00185772	0.00028669	0.000261994	0.000110656	0.000801923	0.00213475	0.00410287	0.00529082	0.00573495	0.00518576	0.00654233	0.00529623	0.00424787	0.00546944	0.00223496	0.0058283	0.0109119	0.0142724	0.010911	0.0488966	0.000971534	0.00202929	0.000780197	0.0359758	0.0104066	0.00332687	0.00179182	0.00762347	0.00267144	0.00735532	0.0083196	0.00373781	0.00284268	0.0165832	0.00470599	0.021676	0.000218566	0.0176943	0.000456446	0.0339074	0.000875538	0.027158	0.000809496	0.0077373	4.51631e-05	0.00806052	0.000222736	0.00446526	0.0032945	0.000940213	0.00088584	0.00213868	0.00567015	0.00125348	0.0036553	0.00127799	0.0131015	0.0461951	0.00630485	0.00580655	0.00790822	0.0134722	0.0203183	0.0200537	0.708871	0.291129	0.7088709	3.40834
13500	-2089.706	-2243.332	153.6264	0.197667	0.00218011	0.0372709	0.0103161	0.0473876	0.0603891	0.0244673	0.00357596	0.00204031	0.0427228	0.0283053	0.0497374	0.0182485	0.0712195	0.0183866	0.0359873	0.0590847	0.0122675	0.000248541	0.01809	0.0816245	0.0188994	0.00329699	0.00897801	0.00478942	0.00772657	0.000340534	0.00323613	0.00263286	0.00101224	0.000113583	0.00261799	0.000698531	0.0229086	0.0140589	0.00752437	0.0173835	0.0106689	0.0129235	0.0120259	0.0184729	0.00389411	0.0136079	0.0167273	0.0180533	0.00456625	0.0543696	0.000256482	0.00378284	0.00293237	0.0196403	0.0146862	0.00150777	0.000872415	0.003601	0.0279622	0.000348625	0.00456861	0.0243964	0.00320552	0.0282031	0.000265714	0.0244155	0.00374921	0.0726656	0.00661861	0.0147266	0.000669201	0.0322258	0.00111192	0.00515855	0.0094432	0.0147533	0.00674049	0.0218084	0.0190601	0.00894984	0.00100679	0.0247513	0.0153839	0.015713	0.0127929	0.0226912	0.0151175	0.0020926	0.00200597	0.00329679	0.0443736	0.001616	0.0282925	0.0492265	0.3384117	1.661588	0.100858	0.326668	0.705359	1.41772	3.06121	9.91496	1.658752	4.90996	0.114961	0.00126793	0.0216763	0.00599974	0.02756	0.0351216	0.0142299	0.00207973	0.00118662	0.024847	0.016462	0.0289267	0.0106131	0.0414204	0.0106934	0.0209298	0.034363	0.00713465	0.000144548	0.0105209	0.0474718	0.0109917	0.00191749	0.0052215	0.00278547	0.00449368	0.000198051	0.0018821	0.00153124	0.000588709	6.60585e-05	0.00152259	0.000406257	0.0133233	0.00817651	0.00437608	0.01011	0.00620488	0.00751618	0.00699414	0.0107436	0.00226477	0.00791417	0.00972839	0.0104996	0.00265567	0.0316207	0.000149167	0.00220005	0.00170543	0.0114225	0.00854131	0.000876903	0.000507386	0.0020943	0.0162625	0.000202756	0.00265705	0.0141886	0.00186429	0.0164026	0.000154536	0.0141997	0.00218049	0.0422614	0.0038493	0.00856483	0.000389199	0.0187421	0.000646678	0.00300015	0.00549205	0.00858035	0.00392019	0.0126835	0.0110851	0.00520512	0.000585537	0.014395	0.00894707	0.00913848	0.00744017	0.0131969	0.00879218	0.00121703	0.00116665	0.00191738	0.0258071	0.000939846	0.0164546	0.0286295	0.782891	0.217109	0.7828907	1.719431
