Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
20124	-2105.896	-2257.957	152.0602	0.14356	0.0107812	0.0506653	0.0448015	0.0970291	0.0423139	0.0979699	0.0206649	0.00726224	0.116998	0.02474	0.059408	0.0309699	0.118617	0.0449981	0.117037	0.100315	0.0147343	0.00313328	0.0396276	0.13669	0.0232295	0.00222151	0.00765741	0.00832697	0.00728173	0.00399903	0.00426887	0.00251238	0.00714334	0.000605986	0.00405846	0.00695011	0.043416	0.00896189	0.0117373	0.0145162	0.018154	0.014854	0.0194237	0.00829113	0.009693	0.00560641	0.0251664	0.0292216	0.020688	0.091327	0.00334201	0.00229007	0.00640118	0.026387	0.000378122	0.154204	0.0161195	0.161782	0.00835943	0.00144934	0.0116274	0.0181142	0.0389823	0.185172	0.000276665	0.0135433	0.0120051	0.0173453	0.000197951	0.0349855	0.00811128	0.00124133	0.0294257	0.114152	0.0155371	0.0247246	0.0346697	0.00254043	0.000534856	0.0364199	0.0027633	0.00861191	0.0789933	0.0105881	0.0378207	0.0260796	0.0369126	0.0461976	0.00984672	0.0369662	0.0123927	0.0115539	0.00198445	0.012504	0.3851559	1.614844	0.148432	0.394414	0.748074	1.33677	2.53541	6.73709	1.379347	4.192703	0.047299	0.00355209	0.0166928	0.0147608	0.0319683	0.0139412	0.0322783	0.00680849	0.0023927	0.0385474	0.00815113	0.0195732	0.0102037	0.039081	0.0148256	0.0385604	0.0330511	0.00485453	0.00103233	0.0130562	0.0450356	0.00765345	0.000731924	0.0025229	0.0027435	0.00239912	0.00131756	0.00140647	0.000827759	0.00235353	0.000199655	0.00133715	0.00228986	0.0143043	0.00295269	0.0038671	0.00478269	0.00598123	0.00489398	0.00639956	0.00273169	0.00319357	0.00184715	0.0082916	0.00962769	0.00681612	0.0300897	0.0011011	0.000754512	0.00210901	0.00869377	0.00012458	0.050806	0.00531093	0.0533026	0.00275419	0.000477516	0.00383091	0.0059681	0.0128436	0.0610088	9.11533e-05	0.00446212	0.00395532	0.0057148	6.52192e-05	0.0115267	0.00267244	0.000408982	0.00969494	0.0376098	0.00511903	0.00814605	0.0114227	0.000837001	0.00017622	0.0119993	0.000910428	0.00283738	0.026026	0.00348849	0.0124608	0.00859249	0.0121616	0.0152208	0.00324421	0.0121793	0.00408306	0.00380667	0.000653819	0.00411971	0.643579	0.356421	0.6435788	3.035164
20160	-2097.256	-2247.418	150.162	0.300414	0.0331956	0.0136567	0.0404957	0.108566	0.0624898	0.0985	0.0120435	0.00262608	0.0541906	0.0174086	0.134675	0.0776108	0.181875	0.0402865	0.0810999	0.111509	0.0248638	0.0208169	0.0303442	0.248306	0.0412807	0.0126277	0.016887	0.00583008	0.000806586	0.0118082	0.003957	0.00235584	0.000839046	0.00127196	0.00255827	0.00382119	0.0320709	0.0363322	0.0133407	0.0158989	0.00691061	0.00955902	0.0166252	0.0313592	0.00978602	0.0250376	0.0234324	0.0239536	0.0233041	0.10556	0.000662014	0.0117833	0.0117677	0.0845826	0.00639237	0.246257	0.0855739	0.319497	0.00477358	0.00896883	0.0140329	0.00951903	0.0283954	0.165641	0.000947089	0.00589993	0.0856359	0.0455653	0.00358637	0.0915027	0.024734	0.00346499	0.0260799	0.0240352	0.0466627	0.0250178	0.0290176	0.00317431	0.0220798	0.0316016	0.00510469	0.0033037	0.0349291	0.0143923	0.0153129	0.0317608	0.0850607	0.0208717	0.0144981	0.0348207	0.0236701	0.00667446	0.00409361	0.0113129	0.2698782	1.730122	0.212183	0.469499	0.789871	1.26603	2.12993	4.71292	1.120979	6.410749	0.0761536	0.00841493	0.00346192	0.0102655	0.027521	0.0158409	0.0249693	0.00305298	0.0006657	0.0137371	0.004413	0.0341395	0.019674	0.0461045	0.0102124	0.0205584	0.0282671	0.00630284	0.00527698	0.00769211	0.0629443	0.0104645	0.00320106	0.00428078	0.0014779	0.000204466	0.00299332	0.00100308	0.000597194	0.000212694	0.000322436	0.000648509	0.000968654	0.00812981	0.00921004	0.00338182	0.00403031	0.00175181	0.00242317	0.00421441	0.00794942	0.00248071	0.00634692	0.00594	0.00607212	0.00590748	0.0267589	0.000167817	0.00298702	0.00298305	0.0214413	0.00162044	0.062425	0.0216926	0.080991	0.00121008	0.00227356	0.00355728	0.00241303	0.0071981	0.0419893	0.000240083	0.0014956	0.0217083	0.0115506	0.000909127	0.0231955	0.00626995	0.000878358	0.00661114	0.00609281	0.0118288	0.00634189	0.00735581	0.000804673	0.00559712	0.00801086	0.00129402	0.000837473	0.00885436	0.00364838	0.00388176	0.00805121	0.0215625	0.00529087	0.00367519	0.00882689	0.00600025	0.00169195	0.00103771	0.00286777	0.670852	0.329148	0.6708523	3.944846
20196	-2093.243	-2242.125	148.8822	0.399841	0.0372237	0.0934201	0.0633355	0.155527	0.170696	0.0850833	0.0170002	0.0190467	0.0623157	0.0154135	0.0378919	0.0679037	0.112309	0.0841822	0.102548	0.075784	0.0295589	0.00608019	0.0680346	0.190761	0.0504399	0.0125919	0.00365935	0.0106034	0.0058153	0.0109829	0.00484421	0.00999149	0.000778753	0.00186675	0.00307986	0.00259925	0.0303193	0.0325922	0.0313362	0.00652378	0.0124795	0.0135308	0.0318467	0.0371687	0.000864547	0.0415354	0.0538608	0.0579399	0.00950523	0.166741	0.021254	0.00902248	0.0209001	0.0156931	0.100098	0.0041675	0.102363	0.0265141	0.00702569	0.16441	0.0622648	0.00469736	0.0204236	0.00201824	0.251909	0.0247527	0.0503659	0.00265638	0.319349	0.0541208	0.0878396	0.0120059	0.0451403	0.0080262	0.00885599	0.0735544	0.12917	0.0172896	0.00723174	0.0694313	0.164316	0.0261135	0.0106972	0.00258955	0.0498559	0.0117497	0.0335841	0.00155757	0.0498867	0.0999627	0.0788108	0.00979684	0.0196413	0.102478	0.3229205	1.67708	0.260584	0.518987	0.814956	1.22706	1.92683	3.83753	0.9724046	5.193475	0.0812513	0.00756418	0.0189838	0.0128703	0.0316045	0.0346869	0.0172897	0.00345459	0.00387046	0.0126631	0.00313216	0.00769997	0.0137987	0.0228221	0.0171066	0.0208386	0.0154	0.00600664	0.00123555	0.0138252	0.0387644	0.0102498	0.00255879	0.000743614	0.00215471	0.00118172	0.00223182	0.000984386	0.00203036	0.00015825	0.000379341	0.000625854	0.000528192	0.00616115	0.00662303	0.0063678	0.00132569	0.00253595	0.00274959	0.00647154	0.00755301	0.000175684	0.00844037	0.010945	0.0117739	0.00193155	0.0338832	0.004319	0.00183345	0.00424709	0.00318897	0.0203408	0.000846873	0.020801	0.0053879	0.00142768	0.0334095	0.0126528	0.000954546	0.00415027	0.000410124	0.0511901	0.00502997	0.0102348	0.000539799	0.0648947	0.0109978	0.0178498	0.0024397	0.00917292	0.001631	0.00179962	0.0149469	0.0262485	0.0035134	0.00146955	0.0141091	0.0333905	0.00530649	0.00217377	0.000526221	0.0101312	0.00238764	0.00682459	0.000316512	0.0101374	0.0203133	0.0160151	0.00199081	0.00399129	0.0208244	0.712772	0.287228	0.7127722	4.921042
20232	-2092.351	-2243.368	151.0166	0.205423	0.029706	0.0192852	0.0142701	0.0559794	0.0882359	0.0837331	0.0119974	0.0192501	0.0747258	0.0525927	0.132999	0.0506763	0.0210443	0.0924476	0.0288352	0.156978	0.0579171	0.00266463	0.00640799	0.364356	0.0504581	0.0120026	0.00904992	0.0043554	0.00207736	0.0070231	0.00664644	0.00181136	0.00193811	0.00438679	0.00185985	0.00160519	0.0311705	0.0115922	0.00837523	0.00692295	0.00229906	0.0156318	0.0365305	0.0326784	0.0023248	0.0191339	0.0546737	0.0355346	0.00987852	0.108842	0.0058479	0.0185622	0.00242168	0.0997411	0.0150919	0.10678	0.0465313	0.198645	0.0110069	0.0168462	0.001013	0.010313	0.00896564	0.14052	0.00311489	0.0047594	0.105705	0.0150076	0.0234534	0.0991568	0.028822	0.00277931	0.0195678	0.00672325	0.0236948	0.0725965	0.0164999	0.000745132	0.00926489	0.0149771	0.00862599	0.00543831	0.0697783	0.00854146	0.0232788	0.0297514	0.0781366	0.00940504	0.00589956	0.0382268	0.0687856	0.00983995	0.0110511	0.0103441	0.3298307	1.670169	0.170005	0.421399	0.76368	1.30945	2.37305	5.8822	1.281227	5.063717	0.0577909	0.00835709	0.00542544	0.00401455	0.0157485	0.0248231	0.0235564	0.0033752	0.00541557	0.0210224	0.0147957	0.0374161	0.0142566	0.00592032	0.026008	0.00811212	0.0441621	0.0162936	0.000749631	0.00180274	0.102503	0.0141952	0.00337667	0.00254599	0.00122529	0.000584417	0.00197579	0.00186982	0.000509585	0.000545243	0.00123412	0.000523227	0.000451584	0.0087691	0.0032612	0.00235618	0.00194761	0.000646787	0.00439766	0.010277	0.00919332	0.000654028	0.00538287	0.0153812	0.00999684	0.0027791	0.0306203	0.00164517	0.00522206	0.000681285	0.0280599	0.00424576	0.0300401	0.0130905	0.0558841	0.00309653	0.0047393	0.000284985	0.00290133	0.00252228	0.039532	0.000876302	0.00133895	0.0297376	0.00422205	0.00659808	0.0278955	0.00810842	0.000781895	0.00550496	0.00189143	0.006666	0.0204234	0.00464187	0.000209626	0.00260646	0.00421347	0.00242672	0.00152994	0.0196305	0.00240294	0.00654896	0.00836987	0.0219819	0.00264589	0.00165971	0.0107542	0.0193512	0.00276824	0.00310897	0.00291008	0.593776	0.406224	0.5937762	3.554583
20268	-2105.502	-2257.012	151.5099	0.213169	0.0408656	0.0180106	0.0317161	0.0845096	0.047893	0.0640239	0.010591	0.00054139	0.0778574	0.0923229	0.0827742	0.0435326	0.0563483	0.0456387	0.06786	0.150659	0.0580845	0.000346021	0.0277734	0.179069	0.0606826	0.00559688	0.00764273	0.0165614	0.00468403	0.0137177	0.00823559	0.0107705	0.00476373	0.00682751	0.000726301	0.00402246	0.0289922	0.0195008	0.0111856	0.00434134	0.00875129	0.0175348	0.0215029	0.0298334	0.00918737	0.0060571	0.0221684	0.0496625	0.0240003	0.126571	0.0127617	0.00504756	0.0185004	0.006047	0.0166908	0.00718936	0.00108861	0.0123366	0.0505815	0.04448	0.0342375	0.0033907	0.00850817	0.00392336	0.122514	0.0176485	0.00692474	0.00324283	0.100653	0.0437088	0.032256	0.00509545	0.0282612	0.010643	0.0336292	0.0318297	0.0523019	0.00356783	0.0189513	0.0262131	0.0166948	0.00458916	0.00404113	0.00220885	0.0559734	0.00289877	0.0437224	0.0214363	0.0290523	0.0599371	0.0352797	0.00616629	0.0101232	0.112704	0.2821097	1.71789	0.160395	0.409609	0.756949	1.32109	2.44135	6.2346	1.323298	6.08944	0.0691173	0.0132502	0.00583971	0.0102835	0.0274012	0.0155287	0.020759	0.00343401	0.000175539	0.0252443	0.0299346	0.0268385	0.0141149	0.0182702	0.0147978	0.0220028	0.0488492	0.0188332	0.000112193	0.00900519	0.058061	0.0196756	0.00181472	0.00247806	0.00536984	0.00151874	0.00444779	0.00267029	0.00349221	0.00154458	0.00221374	0.000235494	0.00130423	0.00940036	0.00632288	0.00362679	0.00140763	0.0028375	0.00568544	0.00697204	0.00967313	0.00297889	0.00196394	0.00718784	0.0161025	0.00778181	0.041039	0.00413781	0.00163661	0.00599854	0.00196067	0.00541177	0.00233106	0.000352969	0.00399999	0.0164004	0.0144221	0.0111011	0.00109939	0.00275867	0.0012721	0.0397237	0.00572232	0.00224526	0.00105145	0.0326355	0.014172	0.0104586	0.00165214	0.00916335	0.00345088	0.0109038	0.0103204	0.0169583	0.00115683	0.00614474	0.00849928	0.00541307	0.00148798	0.00131029	0.000716193	0.0181487	0.000939891	0.0141764	0.00695045	0.00941986	0.0194339	0.011439	0.00199934	0.00328233	0.0365428	0.674402	0.325598	0.674402	3.084157
20304	-2100.089	-2254.127	154.0379	0.123332	0.014033	0.00388098	0.0362389	0.0522012	0.0405861	0.054655	0.00452989	0.000441172	0.0297804	0.0162972	0.0241637	0.0572847	0.0222668	0.0319521	0.0320572	0.0548904	0.0164678	0.000913711	0.0168237	0.0571956	0.00718738	0.000796484	0.00299314	0.00228096	0.000541969	0.000586269	0.00519832	0.0017286	0.00186269	0.000456374	0.00229497	0.00272076	0.00880829	0.0029665	0.005041	0.00784181	0.00449508	0.00789228	0.00895545	0.00926034	0.00116352	0.0091194	0.00569746	0.0144898	0.0212503	0.0799491	0.00585397	0.0011839	0.023562	0.0046995	0.00415114	0.00465003	0.00133135	0.00122146	0.0237867	0.00329903	0.0129944	0.00313121	0.00399118	0.00115137	0.0712919	0.00914853	0.0358286	0.00481992	0.0567465	0.00604879	0.0114547	0.00150817	0.0140752	0.00306605	0.012527	0.0239118	0.0100656	0.000980485	0.00327899	0.00236433	0.0175234	0.00360284	0.000370351	0.00231986	0.027796	0.00319182	0.0260323	0.00372142	0.0056473	0.0224633	0.00316138	0.00102815	0.00519614	0.00511104	0.3571991	1.642801	0.0855238	0.301423	0.68788	1.45374	3.3176	11.6926	1.777997	4.599118	0.0884189	0.0100605	0.00278235	0.0259803	0.037424	0.0290969	0.0391832	0.00324756	0.000316284	0.0213501	0.0116838	0.0173234	0.0410685	0.0159635	0.0229071	0.0229824	0.0393519	0.0118061	0.000655056	0.0120612	0.0410046	0.00515277	0.000571014	0.00214583	0.00163526	0.000388547	0.000420307	0.00372677	0.00123926	0.0013354	0.000327183	0.00164531	0.00195056	0.00631482	0.00212674	0.00361399	0.00562194	0.00322261	0.00565812	0.00642033	0.00663891	0.000834148	0.00653786	0.00408462	0.010388	0.0152347	0.057317	0.00419682	0.000848763	0.016892	0.00336915	0.00297603	0.0033337	0.000954469	0.000875687	0.0170531	0.00236514	0.00931591	0.00224482	0.00286135	0.000825435	0.0511105	0.00655875	0.0256862	0.00345549	0.0406826	0.00433649	0.00821208	0.00108123	0.0100908	0.0021981	0.00898086	0.0171428	0.00721621	0.000702928	0.00235077	0.00169503	0.0125629	0.00258294	0.000265511	0.00166315	0.0199274	0.00228827	0.018663	0.00266795	0.00404866	0.0161044	0.00226645	0.000737099	0.00372521	0.0036642	0.782484	0.217516	0.7824841	1.394859
20340	-2100.515	-2254.128	153.6123	0.104754	0.0185616	0.0175511	0.0109604	0.0571385	0.0538077	0.0361013	0.00225603	0.0010811	0.0337211	0.0457278	0.0355355	0.0302134	0.0346207	0.0564934	0.0134807	0.0592898	0.0268146	0.00343632	0.0176161	0.099372	0.00735862	0.000498209	0.00582497	0.00693278	4.22005e-05	0.00202756	0.0046278	0.000256222	0.00186172	0.00199859	0.00257603	0.00162664	0.00948922	0.00370989	0.00806835	0.00661215	0.00731419	0.00770777	0.00644373	0.0121154	0.00013331	0.00491355	0.0119141	0.0213317	0.0160291	0.038571	0.0186031	0.00217696	0.0133771	0.00838117	0.000720189	0.00261298	0.00771283	0.00187321	0.00704347	0.00907061	0.0135092	0.00167111	0.00377088	0.00212937	0.0596747	0.00586439	0.0434013	0.00657704	0.0786297	0.0266068	0.0101179	0.0015525	0.0181497	0.00596487	0.00631894	0.0324361	0.0440264	0.00746868	0.00423579	0.0177017	0.023364	0.000709436	0.000266975	0.00529152	0.0204999	0.00647239	0.0353282	0.00352936	0.000351089	0.0365081	0.0575549	0.0047482	0.00882882	0.000842023	0.3375752	1.662425	0.0811484	0.293801	0.682405	1.4654	3.40367	12.3231	1.81597	4.924606	0.0648954	0.011499	0.010873	0.00679001	0.0353976	0.0333342	0.0223649	0.00139762	0.000669746	0.0208904	0.0283286	0.0220145	0.0187174	0.0214477	0.034998	0.00835139	0.0367304	0.0166118	0.00212882	0.0109133	0.0615615	0.0045587	0.000308643	0.0036086	0.00429489	2.61434e-05	0.00125608	0.00286695	0.000158731	0.00115334	0.00123814	0.00159587	0.00100772	0.00587862	0.0022983	0.00499839	0.00409626	0.00453118	0.00477501	0.00399192	0.00750555	8.25862e-05	0.00304397	0.00738084	0.0132151	0.00993009	0.0238949	0.0115247	0.00134864	0.00828719	0.00519218	0.000446161	0.00161876	0.00477814	0.00116046	0.00436347	0.00561929	0.008369	0.00103526	0.00233608	0.00131916	0.0369688	0.00363302	0.0268874	0.00407451	0.0487115	0.0164831	0.0062681	0.000961785	0.0112438	0.00369527	0.00391462	0.0200943	0.0272746	0.00462689	0.0026241	0.0109663	0.0144741	0.000439499	0.000165392	0.00327812	0.0126998	0.00400968	0.021886	0.00218646	0.000217501	0.022617	0.0356555	0.00294154	0.0054695	0.000521638	0.794797	0.205203	0.7947968	1.614191
20376	-2102.664	-2256.159	153.4943	0.118971	0.00644161	0.0221028	0.0252916	0.0390435	0.0496302	0.0479102	0.00109438	0.00277407	0.0164005	0.0141947	0.0479197	0.0450749	0.0410668	0.0323868	0.0266526	0.0573851	0.0278981	0.000721933	0.0162542	0.0523984	0.0221061	0.00254773	0.00820495	0.00498691	0.000889639	0.00370159	0.00225608	0.000291876	0.00047587	0.000817369	0.00147355	0.000344899	0.0155959	0.0141209	0.00924104	0.0143573	0.00115971	0.0011452	0.00835579	0.01419	0.000218489	0.0119313	0.0154941	0.0146673	0.003007	0.0530289	0.0165083	0.00501693	0.012239	0.0271096	0.00271337	0.00132887	0.00598774	0.00508218	0.017323	0.0201906	0.0114701	0.00196428	0.00909033	0.002825	0.107271	0.0316006	0.0791159	0.0392196	0.0441164	0.0103399	0.00664878	0.000652153	0.0149306	0.00555726	0.0322226	0.0209786	0.00642245	0.00400309	0.0123211	0.00998321	0.0153369	0.00621977	0.00256948	0.00521035	0.0093855	0.00667282	0.0156284	0.00225357	0.0045112	0.0133243	0.0343099	0.00178626	0.00662398	0.00140337	0.2969874	1.703013	0.0914102	0.311368	0.694882	1.43909	3.21163	10.9397	1.729869	5.734292	0.0740932	0.00401174	0.0137653	0.0157512	0.0243157	0.0309089	0.0298377	0.000681561	0.00172765	0.010214	0.00884025	0.0298436	0.0280719	0.0255758	0.02017	0.0165989	0.0357386	0.0173745	0.000449608	0.0101229	0.0326329	0.0137674	0.00158669	0.00510991	0.00310577	0.000554053	0.0023053	0.00140505	0.000181776	0.000296365	0.000509045	0.000917706	0.000214798	0.00971286	0.00879429	0.00575518	0.00894152	0.000722249	0.000713215	0.00520386	0.00883732	0.000136072	0.00743065	0.0096495	0.00913455	0.00187271	0.0330256	0.0102811	0.00312447	0.00762224	0.0168834	0.00168984	0.000827601	0.00372907	0.0031651	0.0107885	0.0125744	0.00714337	0.00122332	0.00566132	0.00175936	0.066807	0.0196804	0.0492722	0.0244254	0.027475	0.00643955	0.00414076	0.000406151	0.00929857	0.00346097	0.0200678	0.0130652	0.0039998	0.00249306	0.00767339	0.00621739	0.0095516	0.00387358	0.00160023	0.00324493	0.00584515	0.00415573	0.00973315	0.00140349	0.00280951	0.00829815	0.0213677	0.00111246	0.00412531	0.000873996	0.718801	0.281199	0.7188005	1.605692
20412	-2097.316	-2247.454	150.1385	0.400353	0.0097903	0.0754952	0.0317299	0.100162	0.1414	0.0807642	0.0174743	0.00788783	0.0462774	0.0780183	0.0928883	0.0386272	0.124322	0.046915	0.102534	0.201803	0.045482	0.000828579	0.0664092	0.176645	0.100131	0.010227	0.0024982	0.00711638	0.0102638	0.0052436	0.014233	0.00097083	0.00238679	0.00221072	0.0026854	0.000721777	0.0361121	0.00862971	0.0271978	0.0177705	0.0212591	0.014936	0.013223	0.0337024	0.00519003	0.012131	0.0376775	0.0603266	0.0407669	0.131628	0.0246222	0.000459316	0.071027	0.024118	0.000811748	0.00308017	0.0134284	0.00955348	0.0693376	0.0260914	0.0419863	0.00627304	0.000934517	0.0148602	0.133622	0.0905193	0.218869	0.0559375	0.171785	0.00556546	0.0344048	0.0025257	0.031514	0.00138314	0.115077	0.175049	0.0776577	0.00959016	0.0104911	0.013001	0.0639855	0.00736509	0.00658664	0.000547913	0.0344225	0.0374287	0.0622553	0.0046402	0.0170546	0.0869205	0.0484829	0.0086733	0.0173173	0.0270655	0.4505553	1.549445	0.179986	0.43329	0.770338	1.29813	2.30792	5.55598	1.239973	3.438967	0.0913763	0.00223453	0.017231	0.007242	0.0228608	0.032273	0.0184336	0.00398833	0.00180031	0.0105623	0.0178068	0.0212008	0.00881625	0.0283751	0.0107078	0.0234022	0.0460594	0.0103808	0.000189114	0.0151572	0.0403173	0.0228538	0.0023342	0.000570187	0.00162424	0.0023426	0.0011968	0.00324854	0.000221582	0.00054476	0.000504574	0.000612915	0.000164738	0.00824221	0.00196964	0.0062076	0.00405594	0.00485216	0.00340898	0.003018	0.0076922	0.00118457	0.00276877	0.00859948	0.0137689	0.0093046	0.0300427	0.00561977	0.000104834	0.0162112	0.00550469	0.000185273	0.000703017	0.00306489	0.00218048	0.0158256	0.00595508	0.00958293	0.00143175	0.000213294	0.00339169	0.0304977	0.0206601	0.0499544	0.0127671	0.039208	0.00127026	0.00785253	0.000576465	0.00719274	0.000315687	0.0262651	0.0399532	0.0177245	0.00218885	0.00239447	0.00296735	0.014604	0.001681	0.00150333	0.000125055	0.00785657	0.00854271	0.0142091	0.00105908	0.00389254	0.0198387	0.0110657	0.00197959	0.00395249	0.00617741	0.680814	0.319186	0.6808135	4.381365
20448	-2103.049	-2255.121	152.0713	0.201969	0.00377244	0.0725868	0.0218004	0.0539059	0.0641691	0.0356871	0.0136595	0.00150783	0.0381263	0.0596557	0.100636	0.0385394	0.062402	0.00399785	0.0685464	0.0929056	0.0548999	0.000669382	0.0285587	0.130288	0.0578719	0.00157164	0.0115637	0.00475558	0.011803	0.00118701	0.00662527	0.00800668	0.000742977	0.000590388	0.000637795	0.00445724	0.0193225	0.0102572	0.0206028	0.00656425	0.0113327	0.0174246	0.0204103	0.0139405	0.0139835	0.0215509	0.0290532	0.00743502	0.0164213	0.140852	0.126952	0.00215926	0.0721378	0.0903949	0.0651712	0.000983457	0.094084	0.0010812	0.0344925	0.0405662	0.0172716	0.0116648	0.00547495	0.0025609	0.0189905	0.0540961	0.0523036	0.033068	0.00281726	0.0423415	0.00316755	0.0142755	0.00378928	0.0598335	0.00498894	0.00171821	0.0105913	0.054637	0.00634826	0.0446188	0.163491	0.0393279	0.0151721	0.0165268	0.00895572	0.0134325	0.0105745	0.0193514	0.00509503	0.00863451	0.0108789	0.091027	0.0135542	0.00692225	0.4055255	1.594474	0.124068	0.36139	0.727942	1.37374	2.7671	8.06008	1.50899	3.931872	0.0672608	0.00125632	0.0241733	0.00726009	0.0179521	0.0213699	0.0118847	0.00454898	0.000502145	0.012697	0.0198669	0.0335145	0.0128346	0.0207815	0.00133139	0.0228277	0.0309399	0.0182831	0.000222921	0.00951079	0.0433893	0.0192728	0.000523397	0.00385101	0.00158373	0.00393071	0.000395305	0.00220638	0.00266643	0.000247431	0.000196614	0.000212402	0.00148437	0.0064349	0.00341592	0.00686125	0.00218606	0.00377408	0.00580283	0.00679714	0.00464256	0.00465687	0.007177	0.00967546	0.00247605	0.00546872	0.0469074	0.0422782	0.000719088	0.0240237	0.0301038	0.0217037	0.000327516	0.0313324	0.000360069	0.0114869	0.0135096	0.00575189	0.00388468	0.0018233	0.000852846	0.00632433	0.0180154	0.0174184	0.0110125	0.000938221	0.0141008	0.00105487	0.00475412	0.00126193	0.0199261	0.00166144	0.000572208	0.00352716	0.0181955	0.00211413	0.0148592	0.0544466	0.0130972	0.00505269	0.00550385	0.00298249	0.00447337	0.00352158	0.00644452	0.00169678	0.00287551	0.00362297	0.0303143	0.00451391	0.00230529	0.649846	0.350154	0.649846	3.002771
